1	539
2	530
3	521
4	513
5	507
6	507
7	505
8	502
9	502
10	502
11	502
12	502
13	502
14	502
15	502
16	502
17	502
18	502
19	502
20	502
21	502
22	502
23	502
24	502
25	502
26	502
27	502
28	502
29	502
30	502
31	502
32	502
33	502
34	502
35	502
36	502
37	502
38	502
39	502
40	502
41	502
42	502
43	502
44	502
45	502
46	502
47	502
48	502
49	502
50	502
51	502
52	502
53	502
54	502
55	502
56	502
57	502
58	502
59	502
60	502
61	502
62	502
63	502
64	502
65	502
66	502
67	502
68	502
69	502
70	502
71	502
72	502
73	502
74	502
75	502
76	502
77	502
78	502
79	502
80	502
81	502
82	502
83	502
84	502
85	502
86	502
87	502
88	502
89	502
90	502
91	502
92	502
93	502
94	502
95	502
96	502
97	502
98	502
99	502
100	502
101	502
102	502
103	502
104	502
105	502
106	502
107	502
108	502
109	502
110	502
111	502
112	502
113	502
114	502
115	502
116	502
117	502
118	502
119	502
120	502
121	502
122	502
123	502
124	502
125	502
126	502
127	502
128	502
129	502
130	502
131	502
132	502
133	502
134	502
135	502
136	502
137	502
138	502
139	502
140	502
141	502
142	502
143	502
144	502
145	502
146	502
147	502
148	502
149	502
150	502
151	502
152	502
153	502
154	502
155	502
156	502
157	502
158	502
159	502
160	502
161	502
162	502
163	502
164	502
165	502
166	502
167	502
168	502
169	502
170	502
171	502
172	502
173	502
174	502
175	502
176	502
177	502
178	502
179	502
180	502
181	502
182	502
183	502
184	502
185	502
186	502
187	502
188	502
189	502
190	502
191	502
192	502
193	502
194	502
195	502
196	502
197	502
198	502
199	502
200	502
201	502
202	502
203	502
204	502
205	502
206	502
207	502
208	502
209	502
210	502
211	502
212	502
213	502
214	502
215	502
216	502
217	502
218	502
219	502
220	502
221	502
222	502
223	502
224	502
225	502
226	502
227	502
228	502
229	502
230	502
231	502
232	502
233	502
234	502
235	502
236	502
237	502
238	502
239	502
240	502
241	502
242	502
243	502
244	502
245	502
246	502
247	502
248	502
249	502
250	502
251	502
252	502
253	502
254	502
255	502
256	502
257	502
258	502
259	502
260	502
261	502
262	502
263	502
264	502
265	502
266	502
267	502
268	502
269	502
270	502
271	502
272	502
273	502
274	502
275	502
276	502
277	502
278	502
279	502
280	502
281	502
282	502
283	502
284	502
285	502
286	502
287	502
288	502
289	502
290	502
291	502
292	502
293	502
294	502
295	502
296	502
297	502
298	502
299	502
300	502
301	502
302	502
303	502
304	502
305	502
306	502
307	502
308	502
309	502
310	502
311	502
312	502
313	502
314	502
315	502
316	502
317	502
318	502
319	502
320	502
321	502
322	502
323	502
324	502
325	502
326	502
327	502
328	502
329	502
330	502
331	502
332	502
333	502
334	502
335	502
336	502
337	502
338	502
339	502
340	502
341	502
342	502
343	502
344	502
345	502
346	502
347	502
348	502
349	502
350	502
351	502
352	502
353	502
354	502
355	502
356	502
357	502
358	502
359	502
360	502
361	502
362	502
363	502
364	502
365	502
366	502
367	502
368	502
369	502
370	502
371	502
372	502
373	502
374	502
375	502
376	502
377	502
378	502
379	502
380	502
381	502
382	502
383	502
384	502
385	502
386	502
387	502
388	502
389	502
390	502
391	502
392	502
393	502
394	502
395	502
396	502
397	502
398	502
399	502
400	502
401	502
402	502
403	502
404	502
405	502
406	502
407	502
408	502
409	502
410	502
411	502
412	502
413	502
414	502
415	502
416	502
417	502
418	502
419	502
420	502
421	502
422	502
423	502
424	502
425	502
